,Area,BHK,Bathroom,Furnishing,Price,Type,Locality,Parking
588,4150.0,4.0,4.0,Unfurnished,82500000.0,Builder_Floor,Safdarjung Enclave,1.0
590,1650.0,3.0,3.0,Semi-Furnished,35000000.0,Builder_Floor,Safdarjung Enclave,1.0
591,2610.0,4.0,4.0,Semi-Furnished,42500000.0,Builder_Floor,other,1.0
592,600.0,2.0,2.0,Semi-Furnished,4700000.0,Builder_Floor,"Arjun Nagar, Safdarjung Enclave",1.0
594,2250.0,4.0,4.0,Semi-Furnished,80000000.0,Builder_Floor,Safdarjung Enclave,1.0
595,880.0,3.0,2.0,Unfurnished,11000000.0,Builder_Floor,"Arjun Nagar, Safdarjung Enclave",1.0
597,1450.0,3.0,3.0,Semi-Furnished,37500000.0,Builder_Floor,other,2.0
598,2200.0,4.0,4.0,Semi-Furnished,52500000.0,Builder_Floor,other,1.0
599,1620.0,3.0,3.0,Semi-Furnished,26000000.0,Builder_Floor,other,1.0
600,1078.0,3.0,2.0,Unfurnished,15500000.0,Builder_Floor,Paschim Vihar,1.0
601,1710.0,3.0,3.0,Unfurnished,22000000.0,Builder_Floor,"Pushkar Enclave, Paschim Vihar",1.0
602,1150.0,3.0,3.0,Semi-Furnished,21000000.0,Builder_Floor,other,1.0
603,450.0,2.0,2.0,Semi-Furnished,5000000.0,Builder_Floor,"Paschimpuri, Paschim Vihar",1.0
604,1818.0,3.0,3.0,Unfurnished,22000000.0,Builder_Floor,Paschim Vihar,1.0
605,1800.0,3.0,2.0,Unfurnished,26500000.0,Builder_Floor,Paschim Vihar Block B4,1.0
606,780.0,2.0,2.0,Unfurnished,8770000.0,Builder_Floor,other,1.0
607,405.0,1.0,1.0,Semi-Furnished,4500000.0,Apartment,other,1.0
608,900.0,2.0,3.0,Semi-Furnished,8500000.0,Apartment,Paschim Vihar,1.0
609,807.2925,2.0,2.0,Unfurnished,8600000.0,Apartment,other,1.0
610,2700.0,4.0,3.0,Semi-Furnished,42500000.0,Builder_Floor,"Guru Harikishan Nagar, Paschim Viha",1.0
611,1100.0,3.0,2.0,Semi-Furnished,13100000.0,Apartment,Paschim Vihar,1.0
612,585.0,2.0,2.0,Unfurnished,7000000.0,Apartment,"Paschimpuri, Paschim Vihar",1.0
613,2152.78,3.0,3.0,Furnished,30000000.0,Builder_Floor,other,1.0
614,960.0,2.0,2.0,Semi-Furnished,13000000.0,Apartment,other,1.0
615,1800.0,4.0,3.0,Unfurnished,23100000.0,Builder_Floor,other,1.0
616,1100.0,3.0,2.0,Semi-Furnished,16000000.0,Apartment,Paschim Vihar,1.0
617,900.0,2.0,2.0,Unfurnished,12500000.0,Builder_Floor,Paschim Vihar,1.0
618,1620.0,3.0,3.0,Furnished,24500000.0,Builder_Floor,other,1.0
619,378.0,1.0,1.0,Unfurnished,3200000.0,Apartment,"Paschimpuri, Paschim Vihar",1.0
620,800.0,3.0,2.0,Unfurnished,6300000.0,Apartment,other,1.0
621,1350.0,3.0,3.0,Semi-Furnished,15000000.0,Builder_Floor,"Pushkar Enclave, Paschim Vihar",1.0
622,850.0,3.0,3.0,Unfurnished,5700000.0,Apartment,other,1.0
623,1580.0,3.0,2.0,Furnished,21000000.0,Apartment,other,1.0
624,820.0,2.0,3.0,Unfurnished,7500000.0,Apartment,Paschim Vihar,1.0
625,594.0,2.0,1.0,Semi-Furnished,6500000.0,Apartment,other,1.0
626,14220.0,3.0,3.0,Semi-Furnished,27500000.0,Builder_Floor,Paschim Vihar Block B4,1.0
627,800.0,3.0,2.0,Unfurnished,12000000.0,Builder_Floor,"Guru Harikishan Nagar, Paschim Viha",1.0
628,1500.0,3.0,2.0,Semi-Furnished,18000000.0,Apartment,other,3.0
629,1600.0,3.0,3.0,Semi-Furnished,15600000.0,Apartment,"Ashirwad Apartments, Dwarka",3.0
630,1650.0,3.0,3.0,Semi-Furnished,15500000.0,Apartment,"Rajasthan Apartment, Aashirwaad Cho",2.0
631,1600.0,3.0,3.0,Semi-Furnished,15200000.0,Apartment,"Rajasthan Apartment, Aashirwaad Cho",2.0
632,1900.0,3.0,3.0,Furnished,25000000.0,Apartment,other,2.0
633,1400.0,3.0,2.0,Furnished,15000000.0,Apartment,other,2.0
634,1550.0,3.0,2.0,Semi-Furnished,15800000.0,Apartment,"Bank Apartments, Aashirwaad Chowk, ",2.0
635,2000.0,4.0,3.0,Furnished,31500000.0,Apartment,other,2.0
636,1500.0,3.0,3.0,Semi-Furnished,14000000.0,Apartment,"Bank Apartments, Aashirwaad Chowk, ",2.0
637,1550.0,3.0,2.0,Semi-Furnished,13200000.0,Apartment,"Aashirwaad Chowk, Dwarka",2.0
638,1600.0,3.0,2.0,Semi-Furnished,15800000.0,Apartment,"Bank Apartments, Aashirwaad Chowk, ",1.0
639,1600.0,3.0,3.0,Unfurnished,16200000.0,Apartment,other,2.0
640,1800.0,3.0,2.0,Semi-Furnished,15500000.0,Apartment,other,2.0
641,1470.0,3.0,2.0,Semi-Furnished,14500000.0,Apartment,"Aashirwaad Chowk, Dwarka",3.0
642,1500.0,3.0,2.0,Semi-Furnished,14900000.0,Apartment,"Aashirwaad Chowk, Dwarka",2.0
643,1750.0,3.0,3.0,Furnished,17200000.0,Apartment,"Green Heavens Apartment, Aashirwaad",3.0
644,1650.0,3.0,3.0,Furnished,18000000.0,Apartment,other,2.0
645,1850.0,3.0,2.0,Semi-Furnished,15500000.0,Apartment,"Aashirwaad Chowk, Dwarka",2.0
646,1480.0,3.0,2.0,Furnished,15800000.0,Apartment,"Bank Apartments, Aashirwaad Chowk, ",2.0
648,1380.0,3.0,2.0,Semi-Furnished,15000000.0,Apartment,"Aashirwaad Chowk, Dwarka",2.0
649,1600.0,4.0,2.0,Furnished,19500000.0,Apartment,other,2.0
650,1585.0,3.0,3.0,Semi-Furnished,16600000.0,Apartment,other,2.0
651,1700.0,3.0,3.0,Semi-Furnished,17200000.0,Apartment,"Aashirwaad Chowk, Dwarka",2.0
652,1200.0,2.0,2.0,Semi-Furnished,13000000.0,Apartment,other,2.0
653,1800.0,4.0,3.0,Semi-Furnished,16500000.0,Apartment,other,2.0
654,1000.0,2.0,2.0,Semi-Furnished,10700000.0,Apartment,other,2.0
655,1500.0,3.0,2.0,Furnished,16200000.0,Apartment,other,2.0
656,1700.0,3.0,2.0,Furnished,16500000.0,Apartment,"Green Heavens Apartment, Aashirwaad",1.0
657,1750.0,3.0,2.0,Furnished,14900000.0,Apartment,other,1.0
658,2700.0,4.0,3.0,Furnished,27500000.0,Apartment,other,2.0
661,1500.0,3.0,3.0,Semi-Furnished,35500000.0,Apartment,Commonwealth Games Village 2010,2.0
662,2105.0,3.0,3.0,Unfurnished,42100000.0,Apartment,"Common Wealth Games Village, Common",2.0
664,2090.0,3.0,4.0,Semi-Furnished,44000000.0,Apartment,"Common Wealth Games Village, Common",2.0
666,2500.0,4.0,4.0,Semi-Furnished,52500000.0,Apartment,Project Commonwealth Games Village ,2.0
667,2100.0,3.0,4.0,Furnished,34300000.0,Apartment,"Common Wealth Games Village, Common",2.0
668,2022.0,3.0,3.0,Semi-Furnished,38000000.0,Apartment,Project Commonwealth Games Village ,1.0
670,1850.0,3.0,3.0,Unfurnished,37500000.0,Apartment,"Common Wealth Games Village, Common",1.0
671,2100.0,3.0,3.0,Semi-Furnished,37000000.0,Apartment,"Common Wealth Games Village, Common",1.0
672,1700.0,3.0,4.0,Semi-Furnished,40000000.0,Apartment,Commonwealth Games Village 2010,1.0
673,2105.0,3.0,3.0,Semi-Furnished,36200000.0,Apartment,"Common Wealth Games Village, Common",1.0
674,1250.0,2.0,3.0,Semi-Furnished,29000000.0,Apartment,"Common Wealth Games Village, Common",1.0
677,2125.0,3.0,3.0,Semi-Furnished,36500000.0,Apartment,Project Commonwealth Games Village ,1.0
678,2065.0,3.0,4.0,Semi-Furnished,42500000.0,Apartment,"Common Wealth Games Village, Common",2.0
679,3405.0,5.0,4.0,Semi-Furnished,71500000.0,Apartment,"Common Wealth Games Village, Common",2.0
682,1455.0,2.0,2.0,Semi-Furnished,27500000.0,Apartment,Commonwealth Games Village 2010,2.0
685,1400.0,2.0,3.0,Unfurnished,28600000.0,Apartment,"Common Wealth Games Village, Common",2.0
686,2126.0,3.0,3.0,Semi-Furnished,39000000.0,Apartment,"Common Wealth Games Village, Common",2.0
687,1815.0,3.0,3.0,Semi-Furnished,32500000.0,Apartment,Commonwealth Games Village 2010,2.0
688,1700.0,3.0,3.0,Unfurnished,34000000.0,Apartment,Project Commonwealth Games Village ,2.0
689,700.0,2.0,2.0,Unfurnished,16500000.0,Apartment,Alaknanda,2.0
690,980.0,2.0,2.0,Semi-Furnished,13800000.0,Apartment,"Shivalik Apartments, Alaknanda",2.0
691,1350.0,3.0,3.0,Semi-Furnished,21000000.0,Apartment,"Narmada Apartment, Alaknanda",2.0
692,1800.0,3.0,3.0,Semi-Furnished,22500000.0,Apartment,"Gangotri Enclave, Alaknanda",2.0
693,968.7510000000001,2.0,2.0,Semi-Furnished,15000000.0,Apartment,"Aravali Apartments, Alaknanda",2.0
694,1250.0,3.0,3.0,Semi-Furnished,20000000.0,Apartment,"Narmada Apartment, Alaknanda",2.0
695,1800.0,3.0,3.0,Furnished,20000000.0,Apartment,"Aravali Apartments, Alaknanda",2.0
696,1400.0,3.0,2.0,Semi-Furnished,26000000.0,Builder_Floor,"Shivalik Apartments, Alaknanda",2.0
697,1000.0,3.0,3.0,Semi-Furnished,19500000.0,Apartment,"Narmada Apartment, Alaknanda",2.0
698,1800.0,4.0,2.0,Semi-Furnished,21500000.0,Apartment,"Tara Apartment, Alaknanda",2.0
699,1500.0,3.0,3.0,Unfurnished,26500000.0,Apartment,Alaknanda,2.0
700,1600.0,3.0,3.0,Semi-Furnished,20000000.0,Apartment,"Narmada Apartment, Alaknanda",2.0
701,1400.0,3.0,3.0,Furnished,18000000.0,Apartment,"Narmada Apartment, Alaknanda carpet",2.0
702,1400.0,3.0,2.0,Unfurnished,19000000.0,Apartment,Alaknanda,2.0
703,2700.0,4.0,4.0,Unfurnished,36500000.0,Builder_Floor,Greater Kailash 4 Nri Colony,1.0
704,1100.0,2.0,2.0,Unfurnished,15000000.0,Apartment,Alaknanda,1.0
705,1200.0,2.0,2.0,Semi-Furnished,17500000.0,Apartment,Alaknanda,1.0
706,1400.0,2.0,2.0,Semi-Furnished,14000000.0,Apartment,Alaknanda,2.0
707,1500.0,3.0,3.0,Semi-Furnished,21000000.0,Apartment,"Project Gangotri Enclave, Alaknanda",1.0
708,1320.0,3.0,2.0,Unfurnished,15600000.0,Apartment,Alaknanda,1.0
709,1300.0,3.0,3.0,Unfurnished,19000000.0,Apartment,"Project Gangotri Enclave, Gangotri ",1.0
710,1150.0,2.0,2.0,Unfurnished,16500000.0,Apartment,"Narmada Apartment, Alaknanda",1.0
711,1440.0,3.0,3.0,Unfurnished,19000000.0,Apartment,Alaknanda,1.0
712,1400.0,2.0,2.0,Unfurnished,16500000.0,Apartment,"Nilgiri Apartment, Alaknanda",1.0
713,450.0,1.0,1.0,Semi-Furnished,3000000.0,Builder_Floor,Alaknanda,1.0
714,1300.0,2.0,2.0,Semi-Furnished,15000000.0,Apartment,"Yamuna Apartment, Alaknanda",1.0
715,1200.0,2.0,2.0,Unfurnished,14300000.0,Apartment,"Nilgiri Apartment, Alaknanda",1.0
716,1300.0,3.0,2.0,Unfurnished,18500000.0,Apartment,"Nilgiri Apartment, Alaknanda",1.0
717,1400.0,3.0,3.0,Furnished,19000000.0,Apartment,"Tara Apartment, Alaknanda carpet ar",1.0
718,1400.0,3.0,3.0,Semi-Furnished,19000000.0,Apartment,Alaknanda,1.0
720,1600.0,4.0,2.0,Semi-Furnished,15800000.0,Apartment,"DDA Flats, Sarita Vihar, Mathura Ro",1.0
721,1200.0,10.0,4.0,Semi-Furnished,17000000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
722,1600.0,4.0,2.0,Semi-Furnished,15500000.0,Apartment,"DDA Flats, Sarita Vihar, Mathura Ro",1.0
723,1250.0,3.0,2.0,Semi-Furnished,16000000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
724,950.0,2.0,2.0,Furnished,12900000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
725,1200.0,3.0,3.0,Furnished,13500000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
726,1400.0,4.0,2.0,Furnished,17800000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
727,950.0,2.0,2.0,Furnished,13200000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
728,1350.0,3.0,3.0,Semi-Furnished,14000000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
729,1550.0,4.0,2.0,Furnished,17500000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
730,1300.0,3.0,2.0,Semi-Furnished,17000000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
731,1000.0,2.0,2.0,Furnished,13000000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
732,1500.0,3.0,3.0,Furnished,17000000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
733,950.0,2.0,2.0,Furnished,12700000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
734,1200.0,3.0,2.0,Furnished,13500000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
735,1400.0,4.0,2.0,Furnished,17400000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
736,1500.0,4.0,2.0,Furnished,17800000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
738,1550.0,4.0,2.0,Furnished,16200000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
739,950.0,2.0,2.0,Furnished,11100000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
740,1150.0,2.0,2.0,Furnished,13600000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",2.0
741,1150.0,2.0,2.0,Furnished,13100000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",2.0
742,1150.0,2.0,2.0,Furnished,12500000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
743,1500.0,3.0,2.0,Furnished,13600000.0,Apartment,"DDA Flats Sarita Vihar, Sarita Viha",1.0
744,1800.0,4.0,4.0,Furnished,12000000.0,Apartment,"Sidharth Enclave, Kilokri, Ring Roa",1.0
745,1300.0,3.0,3.0,Furnished,20000000.0,Apartment,"Sidharth Enclave, Kilokri, Ring Roa",1.0
746,1150.0,2.0,2.0,Unfurnished,13500000.0,Apartment,other,4.0
747,1500.0,3.0,2.0,Unfurnished,14000000.0,Apartment,other,4.0
748,1150.0,2.0,2.0,Semi-Furnished,10800000.0,Apartment,"DDA Flats, Sarita Vihar, Mathura Ro",4.0
749,900.0,3.0,2.0,Semi-Furnished,9000000.0,Builder_Floor,"New Manglapuri, Sultanpur",1.0
750,1150.0,3.0,2.0,Semi-Furnished,6300000.0,Builder_Floor,"New Manglapuri, Sultanpur",1.0
751,1000.0,3.0,3.0,Semi-Furnished,5500000.0,Apartment,Sultanpur Extension,1.0
752,450.0,1.0,1.0,Semi-Furnished,2350000.0,Apartment,"New Manglapuri, Sultanpur",1.0
753,1350.0,3.0,3.0,Semi-Furnished,8500000.0,Apartment,Sultanpur,1.0
754,445.0,1.0,2.0,Semi-Furnished,1650000.0,Apartment,Sultanpur Extension,1.0
755,1200.0,2.0,2.0,Semi-Furnished,10000000.0,Apartment,"Manglapuri, Sultanpur",1.0
756,50.0,1.0,1.0,Unfurnished,1500000.0,Builder_Floor,"Indra Park Palam, Manglapuri",1.0
757,1100.0,2.0,2.0,Semi-Furnished,2800000.0,Builder_Floor,other,1.0
758,700.0,2.0,2.0,Semi-Furnished,2600000.0,Builder_Floor,Sultanpur Extension,1.0
759,500.0,1.0,1.0,Furnished,2350000.0,Builder_Floor,"New Manglapuri, Sultanpur",1.0
760,540.0,1.0,1.0,Unfurnished,2350000.0,Apartment,Sultanpur Extension,2.0
761,450.0,1.0,1.0,Unfurnished,2000000.0,Builder_Floor,Sultanpur,1.0
762,800.0,2.0,2.0,Semi-Furnished,5000000.0,Builder_Floor,Sultanpur,1.0
763,700.0,2.0,2.0,Semi-Furnished,3500000.0,Builder_Floor,"New Manglapuri, Sultanpur",1.0
764,750.0,2.0,2.0,Semi-Furnished,4500000.0,Builder_Floor,Sultanpur,4.0
765,750.0,2.0,2.0,Unfurnished,4000000.0,Builder_Floor,Sultanpur,1.0
766,1600.0,3.0,3.0,Unfurnished,10800000.0,Builder_Floor,"New Manglapuri, Sultanpur",1.0
770,1700.0,3.0,3.0,Semi-Furnished,8500000.0,Apartment,"New Manglapuri, Sultanpur",1.0
771,1100.0,3.0,2.0,Semi-Furnished,6000000.0,Builder_Floor,"New Manglapuri, Sultanpur",1.0
772,1000.0,3.0,3.0,Semi-Furnished,5500000.0,Apartment,"New Manglapuri, Sultanpur",1.0
773,1000.0,3.0,2.0,Semi-Furnished,7000000.0,Builder_Floor,"Manglapuri, Sultanpur",1.0
774,1100.0,3.0,2.0,Furnished,6000000.0,Apartment,Sultanpur,1.0
775,765.0,3.0,2.0,Unfurnished,3700000.0,Builder_Floor,"Manglapuri, Sultanpur",1.0
776,900.0,2.0,2.0,Semi-Furnished,3100000.0,Builder_Floor,"Indra Park Palam, Manglapuri",2.0
777,600.0,2.0,2.0,Unfurnished,4500000.0,Apartment,Sultanpur,2.0
778,360.0,1.0,1.0,Semi-Furnished,1500000.0,Builder_Floor,"Indra Park Palam, Manglapuri",2.0
779,950.0,3.0,2.0,Semi-Furnished,7090000.0,Builder_Floor,Chhattarpur,2.0
780,3600.0,2.0,2.0,Semi-Furnished,4500000.0,Builder_Floor,other,4.0
781,1305.0,4.0,3.0,Unfurnished,5500000.0,Builder_Floor,"JVTS Gardens, Chhattarpur",4.0
782,1800.0,3.0,4.0,Semi-Furnished,63000000.0,Apartment,Chhattarpur,1.0
783,950.0,3.0,2.0,Semi-Furnished,6990000.0,Builder_Floor,Chhattarpur,1.0
784,800.0,2.0,2.0,Semi-Furnished,4400000.0,Apartment,Chhattarpur,1.0
785,1800.0,4.0,4.0,Semi-Furnished,12500000.0,Builder_Floor,Chhattarpur Enclave Phase2,1.0
786,800.0,2.0,2.0,Semi-Furnished,3000000.0,Builder_Floor,Chhattarpur,1.0
787,675.0,2.0,2.0,Semi-Furnished,2800000.0,Builder_Floor,Chhattarpur,1.0
788,1175.0,3.0,3.0,Unfurnished,5000000.0,Builder_Floor,"JVTS Gardens, Chhattarpur",1.0
789,1500.0,3.0,3.0,Unfurnished,6000000.0,Builder_Floor,Chhattarpur,1.0
790,810.0,2.0,2.0,Unfurnished,4500000.0,Apartment,Chhattarpur,1.0
791,630.0,2.0,2.0,Unfurnished,2800000.0,Apartment,Chhattarpur Enclave Phase2,1.0
792,650.0,2.0,2.0,Semi-Furnished,2500000.0,Builder_Floor,Chhattarpur,1.0
793,1800.0,4.0,4.0,Semi-Furnished,8500000.0,Builder_Floor,Chhattarpur Enclave Phase2,1.0
794,725.0,2.0,2.0,Furnished,3000000.0,Apartment,Chhattarpur,1.0
795,900.0,3.0,2.0,Semi-Furnished,4900000.0,Builder_Floor,Chhattarpur,1.0
796,750.0,2.0,2.0,Unfurnished,3500000.0,Builder_Floor,Chhattarpur,1.0
797,700.0,2.0,2.0,Semi-Furnished,3000000.0,Builder_Floor,Chhattarpur Enclave Phase2,1.0
798,950.0,3.0,2.0,Semi-Furnished,7020000.0,Builder_Floor,Chhattarpur,1.0
799,1600.0,3.0,4.0,Unfurnished,60000000.0,Apartment,other,1.0
800,900.0,2.0,2.0,Semi-Furnished,3500000.0,Builder_Floor,Chhattarpur,1.0
801,1500.0,3.0,3.0,Semi-Furnished,7000000.0,Builder_Floor,Chhattarpur,1.0
802,500.0,2.0,1.0,Semi-Furnished,7000000.0,Apartment,Chhattarpur Enclave Phase2,1.0
803,1035.0,3.0,3.0,Semi-Furnished,4500000.0,Builder_Floor,Chhattarpur Enclave Phase2,1.0
804,825.0,3.0,2.0,Semi-Furnished,5990000.0,Builder_Floor,other,1.0
805,1300.0,3.0,3.0,Semi-Furnished,4400000.0,Builder_Floor,Chhattarpur,1.0
806,765.0,2.0,2.0,Unfurnished,2500000.0,Builder_Floor,Chhattarpur,1.0
807,580.0,1.0,1.0,Semi-Furnished,1600000.0,Builder_Floor,Chhattarpur Enclave Phase2,1.0
808,1750.0,3.0,3.0,Semi-Furnished,6500000.0,Builder_Floor,Chhattarpur Enclave Phase2,1.0
809,650.0,2.0,2.0,Semi-Furnished,2750000.0,Apartment,Mehrauli,1.0
810,405.0,1.0,1.0,Semi-Furnished,1500000.0,Apartment,Mehrauli,1.0
811,675.0,2.0,1.0,Unfurnished,2200000.0,Builder_Floor,Mehrauli,1.0
812,850.0,2.0,2.0,Semi-Furnished,2800000.0,Apartment,Mehrauli,1.0
813,800.0,3.0,3.0,Semi-Furnished,4500000.0,Apartment,Mehrauli,1.0
814,405.0,1.0,1.0,Furnished,1800000.0,Apartment,Mehrauli,1.0
815,1350.0,3.0,3.0,Unfurnished,8500000.0,Builder_Floor,Mehrauli,1.0
816,1350.0,3.0,3.0,Unfurnished,8500000.0,Apartment,Mehrauli,1.0
817,450.0,1.0,1.0,Unfurnished,1700000.0,Builder_Floor,Mehrauli,1.0
818,1300.0,3.0,3.0,Semi-Furnished,7000000.0,Builder_Floor,other,1.0
819,1050.0,3.0,2.0,Unfurnished,5600000.0,Builder_Floor,Mehrauli,1.0
820,1675.0,4.0,3.0,Furnished,13500000.0,Builder_Floor,Mehrauli,1.0
821,1250.0,3.0,3.0,Unfurnished,8500000.0,Builder_Floor,Mehrauli,1.0
822,1080.0,3.0,3.0,Unfurnished,6000000.0,Apartment,Mehrauli,1.0
823,1170.0,3.0,3.0,Unfurnished,7200000.0,Builder_Floor,"Andheria Mor, Mehrauli",1.0
824,1250.0,3.0,2.0,Semi-Furnished,6500000.0,Apartment,other,1.0
825,1500.0,3.0,3.0,Semi-Furnished,8400000.0,Apartment,"Andheria Mor, Mehrauli",1.0
826,1350.0,3.0,3.0,Unfurnished,8500000.0,Apartment,Mehrauli,1.0
827,855.0,2.0,2.0,Semi-Furnished,4000000.0,Builder_Floor,Mehrauli,2.0
828,540.0,1.0,1.0,Unfurnished,1700000.0,Builder_Floor,Mehrauli,2.0
829,1044.0983,3.0,2.0,Unfurnished,6000000.0,Builder_Floor,Mehrauli,2.0
830,405.0,1.0,1.0,Semi-Furnished,1600000.0,Apartment,Mehrauli,1.0
831,500.0,1.0,2.0,Semi-Furnished,2100000.0,Apartment,Mehrauli,3.0
832,450.0,1.0,1.0,Furnished,1700000.0,Apartment,Mehrauli,3.0
833,405.0,1.0,1.0,Unfurnished,1500000.0,Apartment,"Andheria Mor, Mehrauli",4.0
834,405.0,1.0,1.0,Unfurnished,1200000.0,Builder_Floor,Mehrauli,4.0
835,450.0,1.0,1.0,Unfurnished,1650000.0,Apartment,other,4.0
836,173.0,2.0,2.0,Unfurnished,3500000.0,Builder_Floor,Mehrauli,4.0
837,1100.0,3.0,2.0,Unfurnished,8500000.0,Builder_Floor,Mehrauli,4.0
838,600.0,2.0,2.0,Unfurnished,3200000.0,Builder_Floor,Mehrauli,4.0
839,800.0,3.0,2.0,Semi-Furnished,4400000.0,Builder_Floor,Mahavir Enclave,4.0
840,990.0,4.0,3.0,Unfurnished,7200000.0,Builder_Floor,Mahavir Enclave Part 1,1.0
841,1100.0,3.0,2.0,Semi-Furnished,7500000.0,Builder_Floor,Mahavir Enclave Part 1,1.0
842,1100.0,3.0,2.0,Unfurnished,6500000.0,Apartment,Mahavir Enclave,1.0
843,527.0,2.0,2.0,Semi-Furnished,3500000.0,Builder_Floor,Mahavir Enclave Part 1,1.0
844,1000.0,2.0,2.0,Semi-Furnished,6500000.0,Builder_Floor,other,1.0
845,1000.0,3.0,2.0,Semi-Furnished,6200000.0,Builder_Floor,Mahavir Enclave Part 1,1.0
846,450.0,1.0,1.0,Semi-Furnished,2500000.0,Builder_Floor,Mahavir Enclave Part 1,1.0
847,600.0,2.0,2.0,Semi-Furnished,3000000.0,Apartment,Mahavir Enclave,1.0
848,950.0,3.0,2.0,Furnished,6000000.0,Builder_Floor,Mahavir Enclave Part 1,1.0
849,855.0,3.0,2.0,Unfurnished,4800000.0,Apartment,Mahavir Enclave Part 1,1.0
850,770.0,2.0,2.0,Semi-Furnished,3790000.0,Builder_Floor,Mahavir Enclave,1.0
851,810.0,3.0,2.0,Semi-Furnished,4200000.0,Apartment,Mahavir Enclave,1.0
852,710.0,2.0,2.0,Unfurnished,2900000.0,Apartment,Mahavir Enclave,1.0
853,950.0,3.0,2.0,Unfurnished,5000000.0,Builder_Floor,Mahavir Enclave Part 1,1.0
854,450.0,1.0,1.0,Semi-Furnished,2100000.0,Builder_Floor,Mahavir Enclave Part 1,1.0
855,500.0,2.0,2.0,Semi-Furnished,3200000.0,Apartment,Mahavir Enclave Part 1,1.0
856,600.0,2.0,1.0,Semi-Furnished,3000000.0,Apartment,Mahavir Enclave Part 1,1.0
858,900.0,3.0,2.0,Semi-Furnished,5900000.0,Builder_Floor,Mahavir Enclave Part 1,2.0
859,945.0,3.0,2.0,Semi-Furnished,5500000.0,Apartment,Mahavir Enclave Part 1,3.0
860,565.0,2.0,2.0,Unfurnished,3500000.0,Builder_Floor,other,2.0
861,450.0,2.0,1.0,Semi-Furnished,1700000.0,Apartment,Mahavir Enclave Part 3,2.0
862,430.0,1.0,1.0,Unfurnished,1850000.0,Builder_Floor,Mahavir Enclave,2.0
863,550.0,2.0,2.0,Unfurnished,2300000.0,Builder_Floor,Mahavir Enclave,2.0
864,810.0,3.0,2.0,Furnished,3800000.0,Builder_Floor,Mahavir Enclave,1.0
865,720.0,3.0,2.0,Semi-Furnished,4500000.0,Builder_Floor,Mahavir Enclave Part 1,2.0
866,360.0,2.0,1.0,Semi-Furnished,2200000.0,Apartment,other,1.0
867,820.0,3.0,2.0,Semi-Furnished,5200000.0,Builder_Floor,Mahavir Enclave,1.0
868,459.0,2.0,2.0,Semi-Furnished,2200000.0,Builder_Floor,Mahavir Enclave Part 3,1.0
869,378.0,1.0,2.0,Unfurnished,1500000.0,Apartment,other,1.0
870,450.0,1.0,1.0,Furnished,2200000.0,Apartment,"DDA Flats Pocket 6 Sector A10, Nare",2.0
871,900.0,2.0,2.0,Semi-Furnished,3800000.0,Apartment,other,3.0
872,360.0,1.0,1.0,Unfurnished,1800000.0,Apartment,other,3.0
873,559.7228,2.0,2.0,Furnished,2850000.0,Apartment,Narela,2.0
874,350.0,1.0,1.0,Unfurnished,2500000.0,Apartment,Narela,2.0
875,365.0,1.0,1.0,Unfurnished,3500000.0,Apartment,Narela,2.0
876,390.0,1.0,1.0,Unfurnished,2000000.0,Apartment,"DDA Lig Flats, Narela",1.0
877,350.0,1.0,1.0,Unfurnished,3000000.0,Apartment,"DDA Flats Pocket 3, Narela",2.0
878,210.0,1.0,1.0,Semi-Furnished,2000000.0,Apartment,"DDA Lig Flats, Narela",2.0
879,50.0,1.0,1.0,Unfurnished,3500000.0,Apartment,"DDA Lig Flats, Narela",2.0
880,500.0,1.0,1.0,Unfurnished,1800000.0,Apartment,other,1.0
881,350.0,1.0,1.0,Unfurnished,1600000.0,Apartment,"DDA Lig Flats, Narela",2.0
885,452.0838,2.0,1.0,Furnished,3000000.0,Apartment,"DDA Flats Pocket 6 Sector A10, Nare",1.0
886,350.0,1.0,1.0,Unfurnished,1490000.0,Apartment,Narela,1.0
887,437.0,1.0,1.0,Furnished,3500000.0,Apartment,"DDA Lig Flats, Narela",2.0
